"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"721","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:49:24,FALSE,NA,"1271318667276345345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Starsinunity",5292,TRUE,FALSE,NA,NA
"722","RT @SovietMonster: I’m noticing more and more posts being removed. #pizzagate #hillaryemails #AnthonyWeinersLapTop https://t.co/4N9MGYi8vF",FALSE,0,NA,2020-06-12 05:49:13,FALSE,NA,"1271318620602134530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phd_Kevin",52,TRUE,FALSE,NA,NA
"723","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:48:55,FALSE,NA,"1271318544437764098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guds_kontor",5292,TRUE,FALSE,NA,NA
"724","RT @VinTalkToEm: Ricky is the goat. Legit to their faces. He wasn’t saying this for no reason. Look how uncomfortable they all look sickos…",FALSE,0,NA,2020-06-12 05:48:28,FALSE,NA,"1271318429123805184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RPG_SAVV",29,TRUE,FALSE,NA,NA
"725","RT @dannaexmedina: All the names off ppl who went to Jeffrey Epstein’s island, disgusting they are all pedophiles but y’all look up to some…",FALSE,0,NA,2020-06-12 05:48:14,FALSE,NA,"1271318369992536065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_rose310",234,TRUE,FALSE,NA,NA
"726","RT @leonishkov: Do your own research Vol. 1 📲 #pizzagate #IsaacKappy https://t.co/FBvwZWNhHo",FALSE,0,NA,2020-06-12 05:48:09,FALSE,NA,"1271318349369102338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UrqJas",0,TRUE,FALSE,NA,NA
"727","RT @stickypixie: #pizzagate no one cared about this and many made pizza jokes until photos of tortured children were added, then people sat…",FALSE,0,NA,2020-06-12 05:48:05,FALSE,NA,"1271318335494340609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zairaarelyyy1",272,TRUE,FALSE,NA,NA
"728","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:48:02,FALSE,NA,"1271318323364413443",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USCMom92",5292,TRUE,FALSE,NA,NA
"729","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 05:47:56,FALSE,NA,"1271318296676069377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatTORAEgrl",435,TRUE,FALSE,NA,NA
"730","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:47:34,FALSE,NA,"1271318202987888641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteveZmann",5292,TRUE,FALSE,NA,NA
"731","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:47:31,FALSE,NA,"1271318191889739778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattArmbar",5292,TRUE,FALSE,NA,NA
"732","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 05:47:12,FALSE,NA,"1271318110662823938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CKoloniar",1579,TRUE,FALSE,NA,NA
"733","I’ve been watching this... I’m 45 min in MIND BLOWN @menababyyy #PizzaGateIsReal #PizzaGate #Epstein #PEDOGATE… https://t.co/eG9bwgT6FT",FALSE,6,NA,2020-06-12 05:47:05,TRUE,NA,"1271318083039195137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luisortiz490",1,FALSE,FALSE,NA,NA
"734","@ItsJustMeBee21 @mirnagutierrezz #PIZZAGATE",FALSE,0,"ItsJustMeBee21",2020-06-12 05:47:01,FALSE,"1270438284062109696","1271318066236780550","1008726250641244160","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaxxesss",0,FALSE,FALSE,NA,NA
"735","RT @LittleProblemm: Aparece muerto funcionario haitiano que expuso irregularidades de Fundación Clinton👈 #PizzaGate #ClintonGate  Ellos ase…",FALSE,0,NA,2020-06-12 05:46:04,FALSE,NA,"1271317824670060549",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JavieraAdasme12",62,TRUE,FALSE,NA,NA
"736","RT @QbamG: Spirit cooking, what is it? 

Who is Marina Abramovic? 

Why did Bill Gates choose her to advertise Microsoft’s latest crap? 

W…",FALSE,0,NA,2020-06-12 05:45:56,FALSE,NA,"1271317794970169344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AphroditeRise_",15,TRUE,FALSE,NA,NA
"737","RT @yung_lewd: The real reason why kurt cobain died 🌚 but yall not ready for this #pizzagate https://t.co/jpJ39uzwfQ",FALSE,0,NA,2020-06-12 05:45:53,FALSE,NA,"1271317779543552002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_rose310",9,TRUE,FALSE,NA,NA
"738","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:45:41,FALSE,NA,"1271317730474389506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmartinca57",5292,TRUE,FALSE,NA,NA
"739","Q Qanon Trump Skull Punisher Grunge Vinyl Sticker Car Bumper Decal https://t.co/vexQ90UGp5

#Ad #QAnon #TheStorm… https://t.co/FpWo7UeAU3",FALSE,1,NA,2020-06-12 05:45:01,TRUE,NA,"1271317562119184384",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","mystylehfb",0,FALSE,FALSE,NA,NA
"740","RT @KillAuDeepState: Ok Anons:

Time to go to work❗️

Is this shopped❓

Is this Senator Chuck Schumer❓

Which country is it❓

Time taken❓…",FALSE,0,NA,2020-06-12 05:44:28,FALSE,NA,"1271317423057039360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrogsForFriends",180,TRUE,FALSE,NA,NA
"741","@real_DiegoVini @canalCCore2 @_Leitadas_Loen #PizzaGate #PedoGate",FALSE,0,"real_DiegoVini",2020-06-12 05:44:22,FALSE,"1271284700577841158","1271317400634265601","1050559113724346368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoelhoBrasilQ",0,FALSE,FALSE,NA,NA
"742","RT @explainedtheory: child torture and inside the restaurant #pizzagate 
https://t.co/MXu50gDOzi",FALSE,0,NA,2020-06-12 05:44:18,FALSE,NA,"1271317380296175617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_rose310",51,TRUE,FALSE,NA,NA
"743","RT @mindofbrave: b #GTAV #COVID19 #pandemic #pandemia #PS5 #COVID #coronavirus #anonimous #Anonymuos #Anomymous #anonymus #Trump #PizzaGate…",FALSE,0,NA,2020-06-12 05:44:08,FALSE,NA,"1271317342098558976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","661Nere",73,TRUE,FALSE,NA,NA
"744","RT @PhilliesHippie: PROOF THAT KIDS WERE BEING TORTURES AND RAPED IN UNDERGROUND TUNNELS IN LARGE U.S. CITIES. ELITES WERE HARVESTING THEIR…",FALSE,0,NA,2020-06-12 05:43:58,FALSE,NA,"1271317298721157122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usmartinez13",258,TRUE,FALSE,NA,NA
"745","RT @goth_joji: #PizzaGate #FRAZZLEDRIP https://t.co/zYIu1oOqFQ",FALSE,0,NA,2020-06-12 05:43:30,FALSE,NA,"1271317179670032390",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niecol_",54,TRUE,FALSE,NA,NA
"746","RT @LSDgoddess: list of hashtags y’all need to go through!!
#Adrenochrome
#PEDOGATE 
#DeepState 
#FRAZZLEDRIP 
#Pedowood
#SpiritCooking
#We…",FALSE,0,NA,2020-06-12 05:43:22,FALSE,NA,"1271317149340930049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_bravo01",902,TRUE,FALSE,NA,NA
"747","RT @PhilliesHippie: CONTINUED #obamagate #pizzagate #frazzledrip #AnthonyWeinersLapTop #insurancepolicy https://t.co/bLdEyQUCFY",FALSE,0,NA,2020-06-12 05:43:11,FALSE,NA,"1271317101140008962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladyycmackn",561,TRUE,FALSE,NA,NA
"748","RT @PhilliesHippie: CONTINUED #obamagate #pizzagate #frazzledrip #AnthonyWeinersLapTop #insurancepolicy https://t.co/bLdEyQUCFY",FALSE,0,NA,2020-06-12 05:42:20,FALSE,NA,"1271316889080221698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usmartinez13",561,TRUE,FALSE,NA,NA
"749","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 05:42:14,FALSE,NA,"1271316863775981569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perfectmisfit__",726,TRUE,FALSE,NA,NA
"750","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 05:42:01,FALSE,NA,"1271316806158802945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zappapj",435,TRUE,FALSE,NA,NA
"751","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 05:41:57,FALSE,NA,"1271316792766423040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LawOfBrittanyJ",435,TRUE,FALSE,NA,NA
"752","RT @whodafuckisemma: #pizzagate is happening to #Justinbeiber right now. Someone blackmailed him as a child.  They got him to do bad things…",FALSE,0,NA,2020-06-12 05:41:46,FALSE,NA,"1271316744989052928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbellll22",1,TRUE,FALSE,NA,NA
"753","RT @kenziepersio: If you do not go right now and research #pizzagate #frazzeldrip #Obamagate #HillaryEmails then just unfollow me. This nee…",FALSE,0,NA,2020-06-12 05:41:38,FALSE,NA,"1271316712994992130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaraGabrielle_",28,TRUE,FALSE,NA,NA
"754","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:41:37,FALSE,NA,"1271316707689160711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Nyje",5292,TRUE,FALSE,NA,NA
"755","RT @chinqieyed_me: #PIZZAGATE #PIZZAGATE #PIZZAGATE funny Kanye exposed them and literally screamed on national TV PizzaGate and from then…",FALSE,0,NA,2020-06-12 05:41:34,FALSE,NA,"1271316694795874305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGalindoo",308,TRUE,FALSE,NA,NA
"756","RT @LittleProblemm: Aparece muerto funcionario haitiano que expuso irregularidades de Fundación Clinton👈 #PizzaGate #ClintonGate  Ellos ase…",FALSE,0,NA,2020-06-12 05:41:15,FALSE,NA,"1271316615653539841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Magdinav",62,TRUE,FALSE,NA,NA
"757","RT @MattOverrated: Ask the Clinton's. They have intel.
#pizzagate
#frazzledrip https://t.co/NJkau2d6r0",FALSE,0,NA,2020-06-12 05:41:08,FALSE,NA,"1271316585307729920",NA,"<a href=""https://timecube.2enp.com/"" rel=""nofollow"">MAGA4EVA</a>","BWaveResist2020",1,TRUE,FALSE,NA,NA
"758","RT @AAytchi: Yo what the fuck. I finally looked at what the #pizzagate thing is about and instantly feel like I need to announce that if I…",FALSE,0,NA,2020-06-12 05:41:03,FALSE,NA,"1271316564441063424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_saaamxx",207,TRUE,FALSE,NA,NA
"759","RT @Alexys______: Choose awakening, watch #PizzaGate https://t.co/TwsbApoVGq",FALSE,0,NA,2020-06-12 05:40:55,FALSE,NA,"1271316532337930240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perfectmisfit__",379,TRUE,FALSE,NA,NA
"760","RT @desss1x: Don’t get too distracted! Here’s what’s really going on! A list of hashtags nobody want us to see! 
#PizzaGate 
#DeepState 
#F…",FALSE,0,NA,2020-06-12 05:40:48,FALSE,NA,"1271316499416797188",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","b_j_hernon",2207,TRUE,FALSE,NA,NA
"761","I’ll leave this here, did you know that when you donate to #blacklivesmatter you’re actually donating to #pizzagate… https://t.co/5PUlOCbJ2e",FALSE,1,NA,2020-06-12 05:40:43,TRUE,NA,"1271316479074430979",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W0k30",0,FALSE,FALSE,NA,NA
"762","RT @LittleProblemm: Aparece muerto funcionario haitiano que expuso irregularidades de Fundación Clinton👈 #PizzaGate #ClintonGate  Ellos ase…",FALSE,0,NA,2020-06-12 05:40:27,FALSE,NA,"1271316413844615170",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChileEnLibertad",62,TRUE,FALSE,NA,NA
"763","@pauloap Pizza? Que coincidência. #PIZZAGATE",FALSE,0,"pauloap",2020-06-12 05:40:18,FALSE,"1271285812383019011","1271316374862704647","28958495","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alissonpp38",0,FALSE,FALSE,NA,NA
"764","RT @Jane06714975: John #skippy #podesta #frazzledrip #kappy #pizzagate #obamagate https://t.co/1AbkLi15IV",FALSE,0,NA,2020-06-12 05:39:59,FALSE,NA,"1271316297532358660",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AphroditeRise_",2,TRUE,FALSE,NA,NA
"765","RT @KLaEyez: Since #Pizzagate is trending again. Let me post this! (Yes, it's real. I got it from his Twitter page, before it was deleted)…",FALSE,0,NA,2020-06-12 05:39:43,FALSE,NA,"1271316229534257154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_rose310",632,TRUE,FALSE,NA,NA
"766","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 05:39:41,FALSE,NA,"1271316219434397700",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T_rose310",726,TRUE,FALSE,NA,NA
"767","RT @steezebby: Justin Bieber was promoting “Yummy” so explosively because he was tryna expose #PIZZAGATE",FALSE,0,NA,2020-06-12 05:39:35,FALSE,NA,"1271316195057135621",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thizzisnotsandy",5,TRUE,FALSE,NA,NA
"768","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 05:39:26,FALSE,NA,"1271316158281428994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeeKnoi",1579,TRUE,FALSE,NA,NA
"769","BUY ANY PIZZA🍕
GET ONE MINT MELON MOCKTAIL FREE.
.
.
.
.
.
#homedeliveryservice #homemadepizza #pizza #pizzagate… https://t.co/Z6oiGoT6lg",FALSE,0,NA,2020-06-12 05:39:12,TRUE,NA,"1271316096876859393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VegGovindas",0,FALSE,FALSE,NA,NA
"770","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:39:07,FALSE,NA,"1271316079340425217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hikingtrails1",5292,TRUE,FALSE,NA,NA
"771","#pizzagate is happening to #Justinbeiber right now. Someone blackmailed him as a child.  They got him to do bad thi… https://t.co/MtZguURbTm",FALSE,3,NA,2020-06-12 05:38:58,TRUE,NA,"1271316042002776066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whodafuckisemma",1,FALSE,FALSE,NA,NA
"772","RT @QbamG: What kind of person would purchase this artwork? 🤔

#PizzaGate #FRAZZLEDRIP #HumanTrafficking https://t.co/u6Pjryb4xe",FALSE,0,NA,2020-06-12 05:38:45,FALSE,NA,"1271315987023843328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_victorlv7",164,TRUE,FALSE,NA,NA
"773","RT @_WhiteRabbitt_: Do people really believe the “official narrative” of Epstein’s death. The guy who can spill the beans and take down the…",FALSE,0,NA,2020-06-12 05:38:40,FALSE,NA,"1271315962692698112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris39326463",53,TRUE,FALSE,NA,NA
"774","RT @eikos_77: Está fue la última llamada de MJ pidiendo ayuda un día antes de morir , el vídeo fue publicado hace 6 años y deja mucho en qu…",FALSE,0,NA,2020-06-12 05:38:35,FALSE,NA,"1271315943029784581",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperPaco22",8657,TRUE,FALSE,NA,NA
"775","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:38:28,FALSE,NA,"1271315912755306501",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funkateer_de",5292,TRUE,FALSE,NA,NA
"776","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 05:38:26,FALSE,NA,"1271315904438005760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beowulfnk",435,TRUE,FALSE,NA,NA
"777","RT @TrustThePlan_: Among the Obama Era names on the Senate list to Subpoena...
JOHN #PODESTA.
 
#EnjoyTheShow 
#PizzaGate
#PodestaEmails 
#…",FALSE,0,NA,2020-06-12 05:38:09,FALSE,NA,"1271315832702812161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minimal_self",20,TRUE,FALSE,NA,NA
"778","RT @takneeah: watching new show space force and they not so subtly talk about #AndrenoChrome 🤭🤭
#PizzaGate 
#DeepState 
#FRAZZLEDRIP 
#Obam…",FALSE,0,NA,2020-06-12 05:37:58,FALSE,NA,"1271315787542757379",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilbabybasia",287,TRUE,FALSE,NA,NA
"779","RT @isedagnon_: okay why is the fact that almost ALL OF OUR TOP CELEBRITIES ARE INVOLVED IN A PEDOPHILIA CHILD-TRAFFICKING WITH THE GUY WE…",FALSE,0,NA,2020-06-12 05:37:21,FALSE,NA,"1271315633037176840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RPG_SAVV",459,TRUE,FALSE,NA,NA
"780","RT @jerrymartin107: @KyleKashuv #Trump2Q2Q #WWG1WGA🌐 #ObamaGate #PrisonGates #SorosDown #PizzaGate #Pedowood #Adrenochrome #GodWins #Patrio…",FALSE,0,NA,2020-06-12 05:37:09,FALSE,NA,"1271315582067990529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","63_vincent",1,TRUE,FALSE,NA,NA
"781","RT @LittleProblemm: Aparece muerto funcionario haitiano que expuso irregularidades de Fundación Clinton👈 #PizzaGate #ClintonGate  Ellos ase…",FALSE,0,NA,2020-06-12 05:36:51,FALSE,NA,"1271315505987518465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marcyinchile",62,TRUE,FALSE,NA,NA
"782","RT @KrHealerGuide: Like attracts like.

Remember these faces. Bill Clinton included.

Fall of cabal
https://t.co/Gf7u1jznJz

Out of shadows…",FALSE,0,NA,2020-06-12 05:36:42,FALSE,NA,"1271315469161529351",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dxssyjxnes",52,TRUE,FALSE,NA,NA
"783","RT @Yupthatsmehoe: I think this is what you meant 🗣 why is she dressed like this. Why the white gown? #PizzaGate #PEDOGATE #adrenochome 😭😭…",FALSE,0,NA,2020-06-12 05:36:21,FALSE,NA,"1271315381093666816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shockley_23",2,TRUE,FALSE,NA,NA
"784","RT @mcsaucinnn: had to download real quick because #pizzagate https://t.co/ENCvIgpqbp",FALSE,0,NA,2020-06-12 05:36:09,FALSE,NA,"1271315331814809602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kenzie49252793",19,TRUE,FALSE,NA,NA
"785","RT @KillAuDeepState: Ok Anons:

Time to go to work❗️

Is this shopped❓

Is this Senator Chuck Schumer❓

Which country is it❓

Time taken❓…",FALSE,0,NA,2020-06-12 05:35:49,FALSE,NA,"1271315248826339329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilboatbigwaves",180,TRUE,FALSE,NA,NA
"786","RT @VinTalkToEm: This man is a CONVICTED SEX OFFENDER AND LITTERALY RUNS A BABY FARM SENDING CHILDREN FROM BRAZIL TO EUROPE VICE VERSA #Piz…",FALSE,0,NA,2020-06-12 05:35:40,FALSE,NA,"1271315210393882626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shockley_23",34,TRUE,FALSE,NA,NA
"787","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 05:35:34,FALSE,NA,"1271315186280873984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrueKiwiRose",5292,TRUE,FALSE,NA,NA
"788","RT @PhilliesHippie: 1 OF THE PPL THAT SAW THE FOOTAGE ON #AnthonyWeinersLapTop SPEAKING ON THE  VIDEO AND THE OFFICERS THAT SAW IT. #pizzag…",FALSE,0,NA,2020-06-12 05:35:25,FALSE,NA,"1271315148557320195",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_victorlv7",236,TRUE,FALSE,NA,NA
"789","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 05:35:22,FALSE,NA,"1271315133365551105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","williamharrod4",435,TRUE,FALSE,NA,NA
"790","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 05:35:04,FALSE,NA,"1271315057779986437",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GreatFlood1",1579,TRUE,FALSE,NA,NA
"791","RT @_WhiteRabbitt_: Do people really believe the “official narrative” of Epstein’s death. The guy who can spill the beans and take down the…",FALSE,0,NA,2020-06-12 05:35:03,FALSE,NA,"1271315052453224448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fukit85333647",53,TRUE,FALSE,NA,NA
"792","RT @chinqieyed_me: #PIZZAGATE #PIZZAGATE #PIZZAGATE funny Kanye exposed them and literally screamed on national TV PizzaGate and from then…",FALSE,0,NA,2020-06-12 05:34:55,FALSE,NA,"1271315022426206210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RPG_SAVV",308,TRUE,FALSE,NA,NA
"793","RT @Alexys______: Choose awakening, watch #PizzaGate https://t.co/TwsbApoVGq",FALSE,0,NA,2020-06-12 05:34:17,FALSE,NA,"1271314862778376192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_EALSE_a",379,TRUE,FALSE,NA,NA
"794","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 05:34:15,FALSE,NA,"1271314852716220416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_EALSE_a",726,TRUE,FALSE,NA,NA
"795","RT @KarlogikalX: My take on #Blacklivesmatter distractions! - here's reminder of what’s REALLY going on! 
#PizzaGate 
#DeepState 
#FRAZZLED…",FALSE,0,NA,2020-06-12 05:34:09,FALSE,NA,"1271314829161062407",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_EALSE_a",11,TRUE,FALSE,NA,NA
